"data_partida","mandante","estado_mandante","time_fora","estado_time_fora","gols_mandante","gols_time_fora","temporada","rodada"
2014-08-03 00:00:00,"Palmeiras","","Bahia","",1,1,2014,13
2014-08-03 00:00:00,"Internacional","","Santos","",1,0,2014,13
2014-08-03 00:00:00,"Fluminense","","Goiás","",2,0,2014,13
2014-08-03 00:00:00,"Atlético-MG","MG","Athletico-PR","PR",3,1,2014,13
2014-08-09 00:00:00,"Bahia","","Goiás","",1,0,2014,14
2014-08-09 00:00:00,"Criciúma","","Cruzeiro","",0,0,2014,14
2014-08-09 00:00:00,"Fluminense","","Coritiba","",1,1,2014,14
2014-08-10 00:00:00,"Flamengo","","Sport","",1,0,2014,14
2014-08-10 00:00:00,"Internacional","","Grêmio","",2,0,2014,14
2014-08-10 00:00:00,"Santos","","Corinthians","",0,1,2014,14
2014-08-10 00:00:00,"Athletico-PR","PR","Botafogo","",2,0,2014,14
2014-08-10 00:00:00,"Chapecoense","","Figueirense","",0,1,2014,14
2014-08-10 00:00:00,"Atlético-MG","MG","Palmeiras","",2,1,2014,14
2014-08-10 00:00:00,"São Paulo","","Vitória","",3,1,2014,14
2014-08-16 00:00:00,"Goiás","","Internacional","",0,1,2014,15
2014-08-16 00:00:00,"Corinthians","","Bahia","",1,1,2014,15
2014-08-17 00:00:00,"Vitória","","Chapecoense","",0,0,2014,15
2014-08-17 00:00:00,"Cruzeiro","","Santos","",3,0,2014,15
2014-08-17 00:00:00,"Grêmio","","Criciúma","",2,0,2014,15
2014-08-17 00:00:00,"Coritiba","","Flamengo","",0,1,2014,15
2014-08-17 00:00:00,"Palmeiras","","São Paulo","",1,2,2014,15
2014-08-17 00:00:00,"Botafogo","","Fluminense","",2,0,2014,15
2014-08-17 00:00:00,"Sport","","Athletico-PR","PR",1,1,2014,15
2014-08-17 00:00:00,"Figueirense","","Atlético-MG","MG",2,2,2014,15
2014-08-20 00:00:00,"Santos","","Athletico-PR","PR",2,0,2014,16
2014-08-20 00:00:00,"Sport","","Palmeiras","",2,1,2014,16
2014-08-20 00:00:00,"Figueirense","","Botafogo","",1,0,2014,16
2014-08-20 00:00:00,"Coritiba","","Vitória","",2,0,2014,16
2014-08-20 00:00:00,"Bahia","","Criciúma","",0,0,2014,16
2014-08-20 00:00:00,"Flamengo","","Atlético-MG","MG",2,1,2014,16
2014-08-20 00:00:00,"Internacional","","São Paulo","",0,1,2014,16
2014-08-20 00:00:00,"Chapecoense","","Fluminense","",1,0,2014,16
2014-08-21 00:00:00,"Corinthians","","Goiás","",5,2,2014,16
2014-08-21 00:00:00,"Cruzeiro","","Grêmio","",1,0,2014,16
2014-08-23 00:00:00,"Botafogo","","Chapecoense","",1,0,2014,17
2014-08-23 00:00:00,"Atlético-MG","MG","Internacional","",1,0,2014,17
2014-08-23 00:00:00,"Palmeiras","","Coritiba","",1,0,2014,17
2014-08-24 00:00:00,"Vitória","","Figueirense","",0,1,2014,17
2014-08-24 00:00:00,"Grêmio","","Corinthians","",2,1,2014,17
2014-08-24 00:00:00,"Criciúma","","Flamengo","",0,2,2014,17
2014-08-24 00:00:00,"São Paulo","","Santos","",2,1,2014,17
2014-08-24 00:00:00,"Fluminense","","Sport","",4,0,2014,17
2014-08-24 00:00:00,"Athletico-PR","PR","Bahia","",0,0,2014,17
2014-08-24 00:00:00,"Goiás","","Cruzeiro","",0,1,2014,17
2014-08-30 00:00:00,"Cruzeiro","","Chapecoense","",4,2,2014,18
2014-08-30 00:00:00,"Palmeiras","","Internacional","",0,1,2014,18
2014-08-31 00:00:00,"Corinthians","","Fluminense","",1,1,2014,18
2014-08-31 00:00:00,"Botafogo","","Santos","",1,0,2014,18
2014-08-31 00:00:00,"Coritiba","","Atlético-MG","MG",0,0,2014,18
2014-08-31 00:00:00,"Figueirense","","São Paulo","",1,1,2014,18
2014-08-31 00:00:00,"Sport","","Criciúma","",2,0,2014,18
2014-08-31 00:00:00,"Goiás","","Athletico-PR","PR",3,1,2014,18
2014-08-31 00:00:00,"Vitória","","Flamengo","",1,2,2014,18
2014-08-31 00:00:00,"Grêmio","","Bahia","",1,0,2014,18
2014-09-06 00:00:00,"Santos","","Vitória","",3,1,2014,19
2014-09-06 00:00:00,"Flamengo","","Grêmio","",0,1,2014,19
2014-09-06 00:00:00,"Chapecoense","","Goiás","",0,0,2014,19
2014-09-07 00:00:00,"Fluminense","","Cruzeiro","",3,3,2014,19
2014-09-07 00:00:00,"Atlético-MG","MG","Botafogo","",1,0,2014,19
2014-09-07 00:00:00,"São Paulo","","Sport","",2,0,2014,19
2014-09-07 00:00:00,"Criciúma","","Corinthians","",0,0,2014,19
2014-09-07 00:00:00,"Internacional","","Figueirense","",2,3,2014,19
2014-09-07 00:00:00,"Bahia","","Coritiba","",0,0,2014,19
2014-09-07 00:00:00,"Athletico-PR","PR","Palmeiras","",1,1,2014,19
2014-09-10 00:00:00,"Grêmio","","Athletico-PR","PR",1,0,2014,20
2014-09-10 00:00:00,"Figueirense","","Fluminense","",1,1,2014,20
2014-09-10 00:00:00,"Palmeiras","","Criciúma","",1,0,2014,20
2014-09-10 00:00:00,"Coritiba","","Chapecoense","",3,0,2014,20
2014-09-10 00:00:00,"Sport","","Santos","",3,1,2014,20
2014-09-10 00:00:00,"Botafogo","","São Paulo","",2,4,2014,20
2014-09-10 00:00:00,"Goiás","","Flamengo","",1,0,2014,20
2014-09-10 00:00:00,"Vitória","","Internacional","",2,0,2014,20
2014-09-11 00:00:00,"Corinthians","","Atlético-MG","MG",1,0,2014,20
2014-09-11 00:00:00,"Cruzeiro","","Bahia","",2,1,2014,20
2014-09-13 00:00:00,"Chapecoense","","Sport","",3,1,2014,21
2014-09-13 00:00:00,"Fluminense","","Palmeiras","",3,0,2014,21
2014-09-13 00:00:00,"Santos","","Coritiba","",2,1,2014,21
2014-09-14 00:00:00,"Bahia","","Figueirense","",3,0,2014,21
2014-09-14 00:00:00,"Flamengo","","Corinthians","",1,0,2014,21
2014-09-14 00:00:00,"Internacional","","Botafogo","",2,0,2014,21
2014-09-14 00:00:00,"São Paulo","","Cruzeiro","",2,0,2014,21
2014-09-14 00:00:00,"Criciúma","","Goiás","",1,0,2014,21
2014-09-14 00:00:00,"Athletico-PR","PR","Vitória","",2,0,2014,21
2014-09-14 00:00:00,"Atlético-MG","MG","Grêmio","",0,0,2014,21
2014-09-17 00:00:00,"Vitória","","Fluminense","",3,1,2014,22
2014-09-17 00:00:00,"Cruzeiro","","Athletico-PR","PR",2,0,2014,22
2014-09-17 00:00:00,"Figueirense","","Criciúma","",1,1,2014,22
2014-09-17 00:00:00,"Sport","","Internacional","",0,0,2014,22
2014-09-17 00:00:00,"Botafogo","","Bahia","",2,3,2014,22
2014-09-17 00:00:00,"Palmeiras","","Flamengo","",2,2,2014,22
2014-09-17 00:00:00,"Coritiba","","São Paulo","",3,1,2014,22
2014-09-18 00:00:00,"Goiás","","Atlético-MG","MG",2,3,2014,22
2014-09-18 00:00:00,"Corinthians","","Chapecoense","",1,1,2014,22
2014-09-18 00:00:00,"Grêmio","","Santos","",0,0,2014,22
2014-09-20 00:00:00,"Athletico-PR","PR","Internacional","",0,1,2014,23
2014-09-20 00:00:00,"Criciúma","","Botafogo","",1,1,2014,23
2014-09-21 00:00:00,"Cruzeiro","","Atlético-MG","MG",2,3,2014,23
2014-09-21 00:00:00,"Vitória","","Bahia","",2,1,2014,23
2014-09-21 00:00:00,"Sport","","Coritiba","",1,0,2014,23
2014-09-21 00:00:00,"Flamengo","","Fluminense","",1,1,2014,23
2014-09-21 00:00:00,"Corinthians","","São Paulo","",3,2,2014,23
2014-09-21 00:00:00,"Santos","","Figueirense","",3,1,2014,23
2014-09-21 00:00:00,"Goiás","","Palmeiras","",6,0,2014,23
2014-09-21 00:00:00,"Grêmio","","Chapecoense","",1,0,2014,23
2014-09-24 00:00:00,"Coritiba","","Cruzeiro","",1,2,2014,24
2014-09-24 00:00:00,"Internacional","","Criciúma","",3,0,2014,24
2014-09-24 00:00:00,"Chapecoense","","Athletico-PR","PR",3,0,2014,24
2014-09-24 00:00:00,"Bahia","","Sport","",1,0,2014,24
2014-09-24 00:00:00,"Figueirense","","Corinthians","",1,0,2014,24
2014-09-24 00:00:00,"São Paulo","","Flamengo","",2,2,2014,24
2014-09-24 00:00:00,"Fluminense","","Grêmio","",0,0,2014,24
2014-09-25 00:00:00,"Botafogo","","Goiás","",1,0,2014,24
2014-09-25 00:00:00,"Palmeiras","","Vitória","",2,0,2014,24
2014-09-25 00:00:00,"Atlético-MG","MG","Santos","",3,2,2014,24
2014-09-27 00:00:00,"Chapecoense","","Criciúma","",1,1,2014,25
2014-09-27 00:00:00,"Sport","","Cruzeiro","",0,0,2014,25
2014-09-27 00:00:00,"São Paulo","","Fluminense","",1,3,2014,25
2014-09-28 00:00:00,"Bahia","","Flamengo","",2,1,2014,25
2014-09-28 00:00:00,"Atlético-MG","MG","Vitória","",2,0,2014,25
2014-09-28 00:00:00,"Botafogo","","Grêmio","",0,2,2014,25
2014-09-28 00:00:00,"Athletico-PR","PR","Corinthians","",1,0,2014,25
2014-09-28 00:00:00,"Santos","","Goiás","",2,0,2014,25
2014-09-28 00:00:00,"Figueirense","","Palmeiras","",3,1,2014,25
2014-09-28 00:00:00,"Internacional","","Coritiba","",4,2,2014,25
2014-10-02 00:00:00,"Palmeiras","","Chapecoense","",4,2,2014,26
2014-10-04 00:00:00,"Grêmio","","São Paulo","",0,1,2014,26
2014-10-04 00:00:00,"Coritiba","","Athletico-PR","PR",1,0,2014,26
2014-10-04 00:00:00,"Flamengo","","Santos","",0,1,2014,26
2014-10-04 00:00:00,"Vitória","","Botafogo","",2,1,2014,26
2014-10-04 00:00:00,"Fluminense","","Bahia","",1,1,2014,26
2014-10-04 00:00:00,"Criciúma","","Atlético-MG","MG",3,1,2014,26
2014-10-04 00:00:00,"Cruzeiro","","Internacional","",2,1,2014,26
2014-10-04 00:00:00,"Corinthians","","Sport","",3,0,2014,26
2014-10-04 00:00:00,"Goiás","","Figueirense","",1,0,2014,26
2014-10-08 00:00:00,"Coritiba","","Criciúma","",1,0,2014,27
2014-10-08 00:00:00,"São Paulo","","Athletico-PR","PR",1,0,2014,27
2014-10-08 00:00:00,"Botafogo","","Palmeiras","",0,1,2014,27
2014-10-08 00:00:00,"Vitória","","Goiás","",2,2,2014,27
2014-10-08 00:00:00,"Grêmio","","Sport","",2,0,2014,27
2014-10-08 00:00:00,"Figueirense","","Flamengo","",1,2,2014,27
2014-10-08 00:00:00,"Cruzeiro","","Corinthians","",0,1,2014,27
2014-10-09 00:00:00,"Santos","","Bahia","",1,0,2014,27
2014-10-09 00:00:00,"Fluminense","","Atlético-MG","MG",0,0,2014,27
2014-10-09 00:00:00,"Chapecoense","","Internacional","",5,0,2014,27
2014-10-11 00:00:00,"Goiás","","Coritiba","",3,0,2014,28
2014-10-11 00:00:00,"Botafogo","","Corinthians","",1,0,2014,28
2014-10-11 00:00:00,"Palmeiras","","Grêmio","",2,1,2014,28
2014-10-12 00:00:00,"Internacional","","Fluminense","",2,1,2014,28
2014-10-12 00:00:00,"Bahia","","Chapecoense","",0,1,2014,28
2014-10-12 00:00:00,"Atlético-MG","MG","São Paulo","",1,0,2014,28
2014-10-12 00:00:00,"Flamengo","","Cruzeiro","",3,0,2014,28
2014-10-12 00:00:00,"Sport","","Vitória","",1,2,2014,28
2014-10-12 00:00:00,"Criciúma","","Santos","",3,0,2014,28
2014-10-12 00:00:00,"Athletico-PR","PR","Figueirense","",3,0,2014,28
2014-10-18 00:00:00,"São Paulo","","Bahia","",2,1,2014,29
2014-10-18 00:00:00,"Goiás","","Grêmio","",0,0,2014,29
2014-10-18 00:00:00,"Fluminense","","Criciúma","",4,2,2014,29
2014-10-18 00:00:00,"Atlético-MG","MG","Chapecoense","",1,0,2014,29
2014-10-19 00:00:00,"Internacional","","Corinthians","",1,2,2014,29
2014-10-19 00:00:00,"Palmeiras","","Santos","",1,3,2014,29
2014-10-19 00:00:00,"Figueirense","","Coritiba","",4,0,2014,29
2014-10-19 00:00:00,"Athletico-PR","PR","Flamengo","",2,1,2014,29
2014-10-19 00:00:00,"Botafogo","","Sport","",1,1,2014,29
2014-10-19 00:00:00,"Vitória","","Cruzeiro","",0,1,2014,29
2014-10-21 00:00:00,"Bahia","","Atlético-MG","MG",1,1,2014,30
2014-10-22 00:00:00,"Cruzeiro","","Palmeiras","",1,1,2014,30
2014-10-22 00:00:00,"Criciúma","","Athletico-PR","PR",0,1,2014,30
2014-10-22 00:00:00,"Corinthians","","Vitória","",2,1,2014,30
2014-10-22 00:00:00,"Flamengo","","Internacional","",2,0,2014,30
2014-10-22 00:00:00,"Grêmio","","Figueirense","",1,0,2014,30
2014-10-22 00:00:00,"Coritiba","","Botafogo","",2,0,2014,30
2014-10-22 00:00:00,"Chapecoense","","São Paulo","",0,0,2014,30
2014-10-22 00:00:00,"Santos","","Fluminense","",0,1,2014,30
2014-10-22 00:00:00,"Sport","","Goiás","",0,1,2014,30
2014-10-25 00:00:00,"Palmeiras","","Corinthians","",1,1,2014,31
2014-10-25 00:00:00,"Fluminense","","Athletico-PR","PR",2,1,2014,31
2014-10-25 00:00:00,"Figueirense","","Cruzeiro","",1,1,2014,31
2014-10-25 00:00:00,"Vitória","","Criciúma","",3,1,2014,31
2014-10-25 00:00:00,"Atlético-MG","MG","Sport","",3,2,2014,31
2014-10-25 00:00:00,"Coritiba","","Grêmio","",1,1,2014,31
2014-10-25 00:00:00,"Chapecoense","","Santos","",1,1,2014,31
2014-10-25 00:00:00,"Internacional","","Bahia","",2,0,2014,31
2014-10-25 00:00:00,"Botafogo","","Flamengo","",2,1,2014,31
2014-10-27 00:00:00,"São Paulo","","Goiás","",3,0,2014,31
2014-11-01 00:00:00,"Grêmio","","Vitória","",1,0,2014,32
2014-11-01 00:00:00,"Goiás","","Fluminense","",0,2,2014,32
2014-11-01 00:00:00,"Corinthians","","Coritiba","",2,2,2014,32
2014-11-02 00:00:00,"Sport","","Figueirense","",1,0,2014,32
2014-11-02 00:00:00,"Cruzeiro","","Botafogo","",2,1,2014,32
2014-11-02 00:00:00,"Criciúma","","São Paulo","",1,2,2014,32
2014-11-02 00:00:00,"Santos","","Internacional","",1,2,2014,32
2014-11-02 00:00:00,"Flamengo","","Chapecoense","",3,0,2014,32
2014-11-02 00:00:00,"Athletico-PR","PR","Atlético-MG","MG",1,0,2014,32
2014-11-02 00:00:00,"Bahia","","Palmeiras","",0,1,2014,32
2014-11-08 00:00:00,"Coritiba","","Fluminense","",1,0,2014,33
2014-11-08 00:00:00,"Palmeiras","","Atlético-MG","MG",0,2,2014,33
2014-11-08 00:00:00,"Botafogo","","Athletico-PR","PR",0,2,2014,33
2014-11-09 00:00:00,"Grêmio","","Internacional","",4,1,2014,33
2014-11-09 00:00:00,"Vitória","","São Paulo","",1,2,2014,33
2014-11-09 00:00:00,"Figueirense","","Chapecoense","",1,0,2014,33
2014-11-09 00:00:00,"Sport","","Flamengo","",2,2,2014,33
2014-11-09 00:00:00,"Cruzeiro","","Criciúma","",3,1,2014,33
2014-11-09 00:00:00,"Goiás","","Bahia","",3,0,2014,33
2014-11-09 00:00:00,"Corinthians","","Santos","",1,0,2014,33
2014-11-15 00:00:00,"Criciúma","","Grêmio","",0,3,2014,34
2014-11-15 00:00:00,"Fluminense","","Botafogo","",1,0,2014,34
2014-11-16 00:00:00,"Flamengo","","Coritiba","",3,2,2014,34
2014-11-16 00:00:00,"Santos","","Cruzeiro","",0,1,2014,34
2014-11-16 00:00:00,"Bahia","","Corinthians","",1,2,2014,34
2014-11-16 00:00:00,"Internacional","","Goiás","",1,0,2014,34
2014-11-16 00:00:00,"Athletico-PR","PR","Sport","",0,1,2014,34
2014-11-16 00:00:00,"Atlético-MG","MG","Figueirense","",1,1,2014,34
2014-11-16 00:00:00,"Chapecoense","","Vitória","",0,1,2014,34
2014-11-16 00:00:00,"São Paulo","","Palmeiras","",2,0,2014,34
2014-11-19 00:00:00,"Athletico-PR","PR","Santos","",1,1,2014,35
2014-11-19 00:00:00,"Botafogo","","Figueirense","",0,1,2014,35
2014-11-19 00:00:00,"Goiás","","Corinthians","",0,1,2014,35
2014-11-19 00:00:00,"Criciúma","","Bahia","",0,1,2014,35
2014-11-19 00:00:00,"Vitória","","Coritiba","",1,1,2014,35
2014-11-19 00:00:00,"Atlético-MG","MG","Flamengo","",4,0,2014,35
2014-11-19 00:00:00,"Palmeiras","","Sport","",0,2,2014,35
2014-11-20 00:00:00,"Fluminense","","Chapecoense","",1,4,2014,35
2014-11-20 00:00:00,"Grêmio","","Cruzeiro","",1,2,2014,35
2014-11-12 00:00:00,"São Paulo","","Internacional","",1,1,2014,35
2014-11-22 00:00:00,"Internacional","","Atlético-MG","MG",2,1,2014,36
2014-11-22 00:00:00,"Bahia","","Athletico-PR","PR",1,2,2014,36
2014-11-23 00:00:00,"Sport","","Fluminense","",2,2,2014,36
2014-11-23 00:00:00,"Cruzeiro","","Goiás","",2,1,2014,36
2014-11-23 00:00:00,"Figueirense","","Vitória","",2,0,2014,36
2014-11-23 00:00:00,"Santos","","São Paulo","",0,1,2014,36
2014-11-23 00:00:00,"Flamengo","","Criciúma","",1,1,2014,36
2014-11-23 00:00:00,"Corinthians","","Grêmio","",1,0,2014,36
2014-11-23 00:00:00,"Chapecoense","","Botafogo","",2,0,2014,36
2014-11-23 00:00:00,"Coritiba","","Palmeiras","",2,0,2014,36
2014-11-29 00:00:00,"Internacional","","Palmeiras","",3,1,2014,37
2014-11-29 00:00:00,"Criciúma","","Sport","",2,2,2014,37
2014-11-29 00:00:00,"Flamengo","","Vitória","",4,0,2014,37
2014-11-30 00:00:00,"Chapecoense","","Cruzeiro","",1,1,2014,37
2014-11-30 00:00:00,"São Paulo","","Figueirense","",1,1,2014,37
2014-11-30 00:00:00,"Fluminense","","Corinthians","",5,2,2014,37
2014-11-30 00:00:00,"Santos","","Botafogo","",2,0,2014,37
2014-11-30 00:00:00,"Atlético-MG","MG","Coritiba","",1,2,2014,37
2014-11-30 00:00:00,"Bahia","","Grêmio","",1,0,2014,37
2014-11-30 00:00:00,"Athletico-PR","PR","Goiás","",1,0,2014,37
2014-12-06 00:00:00,"Corinthians","","Criciúma","",2,1,2014,38
2014-12-06 00:00:00,"Figueirense","","Internacional","",1,2,2014,38
2014-12-07 00:00:00,"Grêmio","","Flamengo","",1,1,2014,38
2014-12-07 00:00:00,"Goiás","","Chapecoense","",4,2,2014,38
2014-12-07 00:00:00,"Vitória","","Santos","",0,1,2014,38
2014-12-07 00:00:00,"Palmeiras","","Athletico-PR","PR",1,1,2014,38
2014-12-07 00:00:00,"Botafogo","","Atlético-MG","MG",0,0,2014,38
2014-12-07 00:00:00,"Sport","","São Paulo","",1,0,2014,38
2014-12-07 00:00:00,"Coritiba","","Bahia","",3,2,2014,38
2014-12-07 00:00:00,"Cruzeiro","","Fluminense","",2,1,2014,38
2015-05-09 00:00:00,"Palmeiras","","Atlético-MG","MG",2,2,2015,1
2015-05-09 00:00:00,"Chapecoense","","Coritiba","",2,1,2015,1
2015-05-09 00:00:00,"Fluminense","","Joinville","",1,0,2015,1
2015-05-10 00:00:00,"Grêmio","","Ponte Preta","",3,3,2015,1
2015-05-10 00:00:00,"Athletico-PR","PR","Internacional","",3,0,2015,1
2015-05-10 00:00:00,"São Paulo","","Flamengo","",2,1,2015,1
2015-05-10 00:00:00,"Sport","","Figueirense","",4,1,2015,1
2015-05-10 00:00:00,"Cruzeiro","","Corinthians","",0,1,2015,1
2015-05-10 00:00:00,"Avaí","","Santos","",1,1,2015,1
2015-05-10 00:00:00,"Vasco","","Goiás","",0,0,2015,1
2015-05-16 00:00:00,"Coritiba","","Grêmio","",2,0,2015,2
2015-05-16 00:00:00,"Goiás","","Athletico-PR","PR",2,0,2015,2
2015-05-16 00:00:00,"Corinthians","","Chapecoense","",1,0,2015,2
2015-05-17 00:00:00,"Figueirense","","Vasco","",0,0,2015,2
2015-05-17 00:00:00,"Atlético-MG","MG","Fluminense","",4,1,2015,2
2015-05-17 00:00:00,"Flamengo","","Sport","",2,2,2015,2
2015-05-17 00:00:00,"Santos","","Cruzeiro","",1,0,2015,2
2015-05-17 00:00:00,"Joinville","","Palmeiras","",0,0,2015,2
2015-05-17 00:00:00,"Ponte Preta","","São Paulo","",1,0,2015,2
2015-05-17 00:00:00,"Internacional","","Avaí","",1,0,2015,2
2015-05-23 00:00:00,"São Paulo","","Joinville","",3,0,2015,3
2015-05-23 00:00:00,"Vasco","","Internacional","",1,1,2015,3
2015-05-23 00:00:00,"Grêmio","","Figueirense","",1,0,2015,3
2015-05-24 00:00:00,"Palmeiras","","Goiás","",0,1,2015,3
2015-05-24 00:00:00,"Chapecoense","","Santos","",1,0,2015,3
2015-05-24 00:00:00,"Athletico-PR","PR","Atlético-MG","MG",1,0,2015,3
2015-05-24 00:00:00,"Fluminense","","Corinthians","",0,0,2015,3
2015-05-24 00:00:00,"Avaí","","Flamengo","",2,1,2015,3
2015-05-24 00:00:00,"Cruzeiro","","Ponte Preta","",1,1,2015,3
2015-05-24 00:00:00,"Sport","","Coritiba","",1,0,2015,3
2015-05-30 00:00:00,"Coritiba","","Avaí","",1,2,2015,4
2015-05-30 00:00:00,"Ponte Preta","","Chapecoense","",3,1,2015,4
2015-05-30 00:00:00,"Joinville","","Athletico-PR","PR",1,2,2015,4
2015-05-31 00:00:00,"Santos","","Sport","",2,2,2015,4
2015-05-31 00:00:00,"Goiás","","Grêmio","",1,1,2015,4
2015-05-31 00:00:00,"Atlético-MG","MG","Vasco","",3,0,2015,4
2015-05-31 00:00:00,"Internacional","","São Paulo","",0,0,2015,4
2015-05-31 00:00:00,"Corinthians","","Palmeiras","",0,2,2015,4
2015-05-31 00:00:00,"Flamengo","","Fluminense","",2,3,2015,4
2015-05-31 00:00:00,"Figueirense","","Cruzeiro","",2,1,2015,4
2015-06-03 00:00:00,"Chapecoense","","Joinville","",2,0,2015,5
2015-06-03 00:00:00,"Athletico-PR","PR","Figueirense","",1,0,2015,5
2015-06-03 00:00:00,"Vasco","","Ponte Preta","",0,3,2015,5
2015-06-03 00:00:00,"São Paulo","","Santos","",3,2,2015,5
2015-06-03 00:00:00,"Avaí","","Atlético-MG","MG",1,4,2015,5
2015-06-03 00:00:00,"Cruzeiro","","Flamengo","",1,0,2015,5
2015-06-03 00:00:00,"Grêmio","","Corinthians","",3,1,2015,5
2015-06-04 00:00:00,"Fluminense","","Coritiba","",2,0,2015,5
2015-06-04 00:00:00,"Palmeiras","","Internacional","",1,1,2015,5
2015-06-04 00:00:00,"Sport","","Goiás","",1,0,2015,5
2015-06-06 00:00:00,"Flamengo","","Chapecoense","",1,0,2015,6
2015-06-06 00:00:00,"Atlético-MG","MG","Cruzeiro","",1,3,2015,6
2015-06-06 00:00:00,"Santos","","Ponte Preta","",2,2,2015,6
2015-06-06 00:00:00,"Joinville","","Corinthians","",0,1,2015,6
2015-06-06 00:00:00,"São Paulo","","Grêmio","",2,0,2015,6
2015-06-06 00:00:00,"Athletico-PR","PR","Vasco","",2,0,2015,6
2015-06-07 00:00:00,"Internacional","","Coritiba","",2,0,2015,6
2015-06-07 00:00:00,"Fluminense","","Sport","",0,0,2015,6
2015-06-07 00:00:00,"Goiás","","Avaí","",0,1,2015,6
2015-06-07 00:00:00,"Figueirense","","Palmeiras","",2,1,2015,6
2015-06-10 00:00:00,"Atlético-MG","MG","Santos","",2,2,2015,7
2015-06-13 00:00:00,"Coritiba","","Flamengo","",0,1,2015,7
2015-06-13 00:00:00,"Corinthians","","Internacional","",2,1,2015,7
2015-06-13 00:00:00,"Chapecoense","","São Paulo","",0,1,2015,7
2015-06-13 00:00:00,"Sport","","Joinville","",2,1,2015,7
2015-06-13 00:00:00,"Vasco","","Cruzeiro","",1,3,2015,7
2015-06-14 00:00:00,"Ponte Preta","","Goiás","",0,0,2015,7
2015-06-14 00:00:00,"Palmeiras","","Fluminense","",2,1,2015,7
2015-06-14 00:00:00,"Grêmio","","Athletico-PR","PR",2,1,2015,7
2015-06-14 00:00:00,"Avaí","","Figueirense","",1,1,2015,7
2015-06-18 00:00:00,"Figueirense","","Internacional","",0,0,2015,8
2015-06-20 00:00:00,"Flamengo","","Atlético-MG","MG",0,2,2015,8
2015-06-20 00:00:00,"Sport","","Vasco","",2,1,2015,8
2015-06-20 00:00:00,"Santos","","Corinthians","",1,0,2015,8
2015-06-20 00:00:00,"Grêmio","","Palmeiras","",1,0,2015,8
2015-06-21 00:00:00,"Cruzeiro","","Chapecoense","",0,1,2015,8
2015-06-21 00:00:00,"Joinville","","Goiás","",2,1,2015,8
2015-06-21 00:00:00,"Athletico-PR","PR","Coritiba","",2,2,2015,8
2015-06-21 00:00:00,"São Paulo","","Avaí","",1,1,2015,8
2015-06-24 00:00:00,"Fluminense","","Ponte Preta","",2,0,2015,8
2015-06-27 00:00:00,"Chapecoense","","Sport","",1,1,2015,9
2015-06-27 00:00:00,"Avaí","","Grêmio","",1,2,2015,9
2015-06-27 00:00:00,"Corinthians","","Figueirense","",2,1,2015,9
2015-06-28 00:00:00,"Atlético-MG","MG","Joinville","",1,0,2015,9
2015-06-28 00:00:00,"Coritiba","","Cruzeiro","",1,0,2015,9
2015-06-28 00:00:00,"Ponte Preta","","Athletico-PR","PR",2,1,2015,9
2015-06-28 00:00:00,"Palmeiras","","São Paulo","",4,0,2015,9
2015-06-28 00:00:00,"Goiás","","Fluminense","",1,2,2015,9
2015-06-28 00:00:00,"Internacional","","Santos","",1,0,2015,9
2015-06-28 00:00:00,"Vasco","","Flamengo","",1,0,2015,9
2015-07-01 00:00:00,"Sport","","Internacional","",3,0,2015,10
2015-07-01 00:00:00,"Vasco","","Avaí","",1,0,2015,10
2015-07-01 00:00:00,"Atlético-MG","MG","Coritiba","",2,0,2015,10
2015-07-01 00:00:00,"Palmeiras","","Chapecoense","",2,0,2015,10
2015-07-01 00:00:00,"Athletico-PR","PR","São Paulo","",2,1,2015,10
2015-07-01 00:00:00,"Joinville","","Flamengo","",0,1,2015,10
2015-07-01 00:00:00,"Grêmio","","Cruzeiro","",1,0,2015,10
2015-07-02 00:00:00,"Figueirense","","Goiás","",3,1,2015,10
2015-07-02 00:00:00,"Corinthians","","Ponte Preta","",2,0,2015,10
2015-07-02 00:00:00,"Fluminense","","Santos","",2,1,2015,10
2015-07-04 00:00:00,"Coritiba","","Joinville","",0,0,2015,11
2015-07-04 00:00:00,"Chapecoense","","Vasco","",1,0,2015,11
2015-07-04 00:00:00,"Cruzeiro","","Athletico-PR","PR",2,0,2015,11
2015-07-05 00:00:00,"Avaí","","Sport","",2,2,2015,11
2015-07-05 00:00:00,"Santos","","Grêmio","",1,3,2015,11
2015-07-05 00:00:00,"São Paulo","","Fluminense","",0,0,2015,11
2015-07-05 00:00:00,"Goiás","","Corinthians","",0,0,2015,11
2015-07-05 00:00:00,"Flamengo","","Figueirense","",1,2,2015,11
2015-07-05 00:00:00,"Internacional","","Atlético-MG","MG",1,3,2015,11
2015-07-05 00:00:00,"Ponte Preta","","Palmeiras","",0,2,2015,11
2015-07-08 00:00:00,"Chapecoense","","Grêmio","",1,0,2015,12
2015-07-08 00:00:00,"Coritiba","","Ponte Preta","",0,0,2015,12
2015-07-08 00:00:00,"Goiás","","Santos","",4,1,2015,12
2015-07-08 00:00:00,"Palmeiras","","Avaí","",3,0,2015,12
2015-07-08 00:00:00,"Figueirense","","Joinville","",0,2,2015,12
2015-07-08 00:00:00,"Internacional","","Flamengo","",1,2,2015,12
2015-07-08 00:00:00,"Atlético-MG","MG","Sport","",2,1,2015,12
2015-07-08 00:00:00,"Vasco","","São Paulo","",0,4,2015,12
